评论页码,评论内容,IP属地,性别,评论时间,点赞数,主评论
1,做好是单人单机，不过这个有送喷头，一人一个分开用也行！,上海,,2023-02-17 20:25:40,0,False
1,我去年买的罗曼电动牙刷，到现在都一年一次电没冲过，该说不说真的牛，冲牙器是不是也那么顶，有没有用过的xd说说,江苏,,2023-02-17 20:04:39,0,True
1,所以我真的不理解人类接吻这个行为，以前一直在想，口腔里存在这么多食物残渣和细菌，真的不会感觉到对方的口臭吗，虽然我从没有谈过恋爱，不知道那种感觉[doge],上海,女,2023-02-17 19:50:30,0,True
1,请教一下大佬，冲牙器能代替牙缝间隙刷吗？我牙龈退缩的厉害，牙缝大，吃东西塞牙严重！,北京,,2023-02-17 19:34:12,0,True
1,曾经：七八十岁老人牙口还好好的，而如今：十几岁小孩满口蛀牙,北京,,2023-02-17 19:32:58,0,True
1,没办法 我们奶茶可乐喝的多[doge],上海,,2023-02-20 14:30:27,0,False
1,就算闻不到味道，如果有食物残渣，嘴里的感觉是不一样的，会发酸或者有其他怪味。我用过冲牙器之后才知道原来干净的嘴巴是这种感觉的，很清爽甚至有点微微发甜,广东,女,2023-02-17 19:23:09,0,True
1,我做正畸 医院送了一把罗曼电动牙刷 用了两年多还跟新的一样。确实 电动牙刷前列 洗牙器还没用过。牙缝里的东西我是用几块钱的镊子夹的 不知道多好用[tv_doge]牙线牙签从来不用,北京,女,2023-02-17 19:22:05,0,True
1,不得不说 其实我也用的罗曼的牙刷 半年不用充一次电[吃瓜],上海,,2023-02-17 20:20:27,0,False
1,每次刷牙3分钟，饭后牙线晚上漱口水伺候，半年后，我蛀牙5颗，花了2000块。一怒之下买了冲牙器，公司家里都备一个，用了后发现牙线确实不够用。希望不要再蛀牙了,广东,男,2023-02-17 19:03:12,0,True
2,冲牙器对正畸的人来说比牙线更友好，日常牙线使用不当也会对牙龈造成物理损伤。菌斑和软垢跟清洁有关系，所以还是要刷牙和冲牙一起搭配。牙结石就只能交给牙医了。,江苏,男,2023-02-17 19:41:53,3,True
2,"有这么可爱的冲牙器，你一天冲几次?
好家伙!现在冲牙器也太卷了吧!!!就是这个:罗曼冲牙器，我入手的粉色的，好少女。
平时吃东西的时候，我牙缝总是容易卡东...",未知,,2023-02-20 20:12:56,1,True
2,那么这个冲牙器可以替代日常的刷牙吗，我的意思是把每天刷牙的时间用来冲牙会不会更好？,河北,男,2023-02-23 21:40:42,0,True
2,"冲牙器能冲掉比较浅的食物残渣，但是卡在牙缝里的肉丝植物纤维什么的一点办法也没有，牙齿表面的牙菌斑也冲不掉
掌握好正确的刷牙方法或者换电动牙刷，早晚一次，牙缝用牙线 更实用",浙江,男,2023-03-02 09:25:55,0,False
2,都用会比较好 表面的清洁和牙缝的清洁最好都不要拉下哟,上海,,2023-02-23 23:55:15,0,False
2,牙器开头用一般都会出血，正常现象。每天用洁牙器基本就告别牙结石了，而且大家可以试一下刷牙后再冲，牙缝里的东西是根本刷不掉的。,广东,男,2023-02-18 11:23:57,0,True
2,水牙线听说好久了，还没用过也不知道买啥牌子的，看过好几个贵的也有便宜的也有 这个一百多还可以接受的程度！！,上海,,2023-02-18 11:09:39,0,True
2,科普一下，冲牙器俗称水牙线，和牙线的作用一样，牙线用不好的，建议冲牙器，还有 牙结石长期压迫牙龈导致萎缩，就像大树没了土壤，时间久了牙齿是会松动的，就算使用冲牙器也建议一年一洗牙哦,广东,男,2023-02-18 10:46:42,0,True
2,那么紧张干嘛？牙结石就牙结石，正面看不到而且又不影响吃饭，纠结这个干撒？有些人就是杆，但是真的会烂牙啊,广东,,2023-02-18 10:46:05,0,True
2,你还以为你冲出一个小蟑螂崽子。原来是芝麻[呲牙],广东,女,2023-02-18 10:24:18,0,True
2,牙石容易有菌斑堆积，食物嵌塞同理，甚至会导致咬合的紊乱，对牙周组织造成影响，正确的清洗保证口腔卫生对整个口腔生理状态都有很好的作用,江苏,男,2023-02-18 10:23:30,0,True
2,其实正常情况下自己很难闻到自己口中的味道，这可能是所有动物都有的特异功能[脸红],广东,女,2023-02-18 10:08:28,0,True
2,早上起床的时候 那个味还是很明显的[囧],上海,,2023-02-20 14:31:15,0,False
2,实话，网上随便买的一款，确实有用，因为很多东西是牙刷刷不到的，堆积起来就容易产生牙结石了[OK],广东,女,2023-02-17 20:46:27,0,True
2,可以[笑哭]我补了七颗牙，还有一颗根管治疗才开始重视[笑哭]唉 我深刻认识到保护口腔的重要,广东,,2023-02-17 20:10:10,0,True
2,可以共用么？对象说他也想要,江苏,男,2023-02-17 20:11:01,0,True
2,做好是单人单机，不过这个有送喷头，一人一个分开用也行！,上海,,2023-02-17 20:25:40,0,False
2,我去年买的罗曼电动牙刷，到现在都一年一次电没冲过，该说不说真的牛，冲牙器是不是也那么顶，有没有用过的xd说说,江苏,,2023-02-17 20:04:39,0,True
2,所以我真的不理解人类接吻这个行为，以前一直在想，口腔里存在这么多食物残渣和细菌，真的不会感觉到对方的口臭吗，虽然我从没有谈过恋爱，不知道那种感觉[doge],上海,女,2023-02-17 19:50:30,0,True
2,请教一下大佬，冲牙器能代替牙缝间隙刷吗？我牙龈退缩的厉害，牙缝大，吃东西塞牙严重！,北京,,2023-02-17 19:34:12,0,True
2,曾经：七八十岁老人牙口还好好的，而如今：十几岁小孩满口蛀牙,北京,,2023-02-17 19:32:58,0,True
2,没办法 我们奶茶可乐喝的多[doge],上海,,2023-02-20 14:30:27,0,False
2,就算闻不到味道，如果有食物残渣，嘴里的感觉是不一样的，会发酸或者有其他怪味。我用过冲牙器之后才知道原来干净的嘴巴是这种感觉的，很清爽甚至有点微微发甜,广东,女,2023-02-17 19:23:09,0,True
2,我做正畸 医院送了一把罗曼电动牙刷 用了两年多还跟新的一样。确实 电动牙刷前列 洗牙器还没用过。牙缝里的东西我是用几块钱的镊子夹的 不知道多好用[tv_doge]牙线牙签从来不用,北京,女,2023-02-17 19:22:05,0,True
2,不得不说 其实我也用的罗曼的牙刷 半年不用充一次电[吃瓜],上海,,2023-02-17 20:20:27,0,False
2,每次刷牙3分钟，饭后牙线晚上漱口水伺候，半年后，我蛀牙5颗，花了2000块。一怒之下买了冲牙器，公司家里都备一个，用了后发现牙线确实不够用。希望不要再蛀牙了,广东,男,2023-02-17 19:03:12,0,True
3,也想用这个，但是补的牙很多，还带了牙套，怕用的时候，把补的牙或牙套充掉了，毕竟冲牙器有压力。,北京,男,2023-02-17 18:42:23,0,True
3,牙套没那么脆弱的啦！医生黏合的很紧哦,上海,,2023-02-17 20:22:50,0,False
3,牙不好会导致胃也不好，很多人以为胃是原因，其实胃病和口臭都是结果，牙才是原因。大多数人洗牙之后忽然口臭就没了。,江苏,男,2023-02-17 18:41:12,0,True
3,我们口腔预防老师前几天上课给我们安利过，up主的牙龈状态确实不错[doge],上海,女,2023-02-17 18:22:28,0,True
3,每天勤勤恳恳洗牙冲牙 半年洗一次牙[呲牙],上海,,2023-02-17 20:21:59,0,False
3,我带牙套，每天饭后都用冲牙器和牙刷来清洁，时间久了还挺习惯口腔里干干净净的感觉,北京,,2023-02-17 18:15:43,0,True
3,这个和电动牙刷哪个好用？,广东,女,2023-02-17 18:15:24,0,True
3,作用不一样！牙刷主要是清洁牙齿表面的 冲牙器更适合清洁牙齿缝隙哦！,上海,,2023-02-17 20:24:58,0,False
3,唉30岁就松动了。上周末刚洗完牙。不知道这个好用不还不知道买哪种的好,广东,,2023-02-17 18:09:14,0,True
3,牙周炎，治疗中，看了视频毫不犹豫买了[脸红][脸红]你们一般外出吃饭怎么漱口的，要带出去嘛,广东,女,2023-02-17 18:02:30,0,True
3,直接装包里带出门呀 比很多同事吃完午餐刷牙方便很多？,上海,,2023-02-17 20:19:17,0,False
3,真的有用，我老妈以前牙齿总是发炎，换了挺多牙齿了，用了这个以后，每天坚持用，再也没有发炎过,北京,,2023-02-17 17:40:41,0,True
3,我想问个问题，冲牙器能美白牙齿吗？自从去了北方读书，不知道是不是水质的原因，我感觉自己的牙越来越黄，啥牙膏用过了都没用，但不想用牙贴那种东西……,广东,,2023-02-17 17:29:07,0,True
3,可以用啊 有可能是色素沉淀 日常清理干净 有条件再去洗个牙,上海,,2023-02-17 20:23:34,0,False
3,我之前基本也是用牙线清理，确实清理不到后牙槽那个位置，不过冲牙器应该不存在这个问题,北京,,2023-02-17 17:18:46,0,True
3,没拔智齿，里面有个槽[脸红]，牙签挖不干净，冲牙器我都是专门拿来冲这个牙周袋的[妙啊],北京,,2023-02-17 17:02:18,0,True
3,如果你每天都不刷牙，一个月偶尔刷个几次，那你可能觉得没什么，等你开始注意口腔健康的时候，你就知道口腔健康这一块到底有多费钱了，普通牙刷变身电动牙刷，冲牙器，蛀牙补牙，拔智齿，牙坏的太厉害，根管治疗，镶上瓷牙，牙套。[doge],上海,,2023-02-17 16:38:02,0,True
3,谁知道洗牙结石痛不痛？酸不酸[囧]我补牙补怕了，刚补完没多久，牙医建议我洗牙，洗牙结石[囧][囧][囧]我实在怕了[藏狐],广东,女,2023-02-17 16:33:48,0,True
3,牙结石越大洗起来越酸痛 所以日常一定要做好清洁！！,上海,,2023-02-17 20:17:22,0,False
3,牙缝基本紧密的贴合在一起，用牙线都很艰难，怕冲不进去[笑哭],上海,男,2023-02-17 16:21:17,0,True
3,这个比牙签细 而且水是流动的嘛 会钻进去的！,上海,,2023-02-17 20:16:28,0,False
3,我第一次让我爹用冲牙器，是在他刚刚刷完牙，他说自己刚刚刷完，能有啥，然后就………嗯………卧槽了…………,广东,男,2023-02-17 16:07:05,0,True
3,打开新世界了吧[doge],上海,,2023-02-17 20:15:46,0,False
3,隐形矫正使用这个会不会把附件冲掉了啊？,广东,,2023-02-17 16:06:48,0,True
3,不会啊 我身边用牙套的姐妹人手一个,上海,,2023-02-17 20:24:04,0,False
3,的确是好用，我用的是另外一个国外的牌子。因为正畸买的用了好久了，不过我现在因为正畸牙齿也有点轻微松动。。准备换个新的,广东,,2023-02-17 15:54:52,0,True
3,我之前都不知道有洗牙、电动牙刷、冲牙器啥的。高中以前没刷牙的习惯，家里也没人在意。高中感觉越刷牙越不行，槽牙都有洞了[委屈]现在就是后悔，非常后悔,江苏,,2023-02-17 15:48:04,0,True
3,冲牙器谁用谁知道 爽到不行 我也已经离不开了 饭后必用,江苏,,2023-02-17 15:14:55,0,True
3,我是拔了智齿后有个凹，特别爱残留食物残渣，牙刷刷不到，牙线剔不到，舌头也卷不下来。买了个便携式冲牙器，瞬间爽了,湖南,,2023-02-17 14:26:10,0,True
3,我懂 会有股腐烂味[囧],上海,,2023-02-17 20:18:05,0,False
4,牙线是针对塞得很紧的食物残渣。冲牙器是各种细微的都能冲走，还是有区别的。我可能容易蛀牙，很烦,湖南,,2023-02-17 14:25:16,0,True
4,是啊，牙刷是真的刷不干净，我每年洗牙医生都说我牙结石多，但是我都有早晚每次刷满3分钟，后来医生让我用冲牙器，果然现在结石好多了,湖南,,2023-02-17 14:24:58,0,True
1,我是严重的时候每天都用，效果很好，新手还是不要每天用了，先建立耐受[思考],四川,,2023-08-16 20:09:13,3,True
1,新手建立好 耐受再缩短时长,湖南,,2023-08-21 14:39:51,0,False
1,我去医院刷过几次，后来懒得去了，就买了棉棒自己在家用，作为日常护理来说可以让我的闭口、大部分黑头都清理干净，也没有让皮肤变脆弱，真的很满意了,四川,,2023-08-16 19:34:59,2,True
1,对，在家用博乐达 自己控制好方式 效果跟去医院一样的,湖南,,2023-08-21 14:38:28,0,False
1,请问是一周内连续用2、3天呢还是用一次间隔几天再用呢？新手提问[捂眼],广东,,2023-08-17 21:02:22,1,True
1,前期可以间隔久一点，先建立耐受，慢慢就可以越来越短,湖南,,2023-08-31 15:09:45,0,False
1,我跟up化完妆一模一样，卡粉斑驳的没眼看，别人脸上滑滑的，羡慕鼠了[星星眼],上海,男,2023-08-16 19:35:42,1,True
1,快试试博乐达刷酸姐妹！你一样可以拥有好皮肤,湖南,,2023-08-21 14:39:15,0,False
1,油痘肌水杨酸+a真的打败一切痘肌问题！我就是这么用的，但是我是耐受的，主要是痘印痘痘、粉刺闭口都得到了改善，现在皮肤比之前好了很多哈哈哈,上海,,2023-08-16 19:35:37,1,True
1,额头好多闭口油脂粒下去又长出来，这个水杨酸棉棒可以祛不[撇嘴],北京,女,2023-08-16 19:35:37,1,True
1,可以的,湖南,,2023-08-31 15:09:55,0,False
1,大概用多久能够去痘印啊？太想要脸上光光的感觉了，一盒能用一个月吗？,广东,女,2023-08-16 19:35:10,1,True
1,坚持用几次 用对方式时间 很快的！,湖南,,2023-08-21 14:37:17,0,False
1,这个浓度配比我还挺心动的，听说复合酸比单一酸更温和，而且效果还是叠加的？？,北京,女,2023-08-16 19:34:57,1,True
1,是的宝贝,湖南,,2023-08-21 14:38:36,0,False
1,用过了，刷完洗完脸滑滑的，皮肤确实有变化，不过我没有连着用，中间隔好长一段时间，只有皮肤状态特别差的时候才用,四川,,2023-08-16 19:35:22,0,True
1,那痘痘已经有白点的是挤了再用，还是就直接用？,北京,男,2023-08-16 19:35:13,0,True
1,千万不要挤！让酸催发它 自然爆！,湖南,,2023-08-21 14:36:39,0,False
1,我想问一下，敷完后，清水洗掉，可以用玫瑰纯露补水、芦荟胶和维E做护理，这些措施够吗？还是说，出门还需要防晒霜？,四川,男,2023-08-16 19:35:35,0,True
1,刷完酸一定要做好防晒哦,湖南,,2023-08-31 15:10:12,0,False
2,我是严重的时候每天都用，效果很好，新手还是不要每天用了，先建立耐受[思考],四川,,2023-08-16 20:09:13,3,True
2,新手建立好 耐受再缩短时长,湖南,,2023-08-21 14:39:51,0,False
2,我去医院刷过几次，后来懒得去了，就买了棉棒自己在家用，作为日常护理来说可以让我的闭口、大部分黑头都清理干净，也没有让皮肤变脆弱，真的很满意了,四川,,2023-08-16 19:34:59,2,True
2,对，在家用博乐达 自己控制好方式 效果跟去医院一样的,湖南,,2023-08-21 14:38:28,0,False
2,请问是一周内连续用2、3天呢还是用一次间隔几天再用呢？新手提问[捂眼],广东,,2023-08-17 21:02:22,1,True
2,前期可以间隔久一点，先建立耐受，慢慢就可以越来越短,湖南,,2023-08-31 15:09:45,0,False
2,我跟up化完妆一模一样，卡粉斑驳的没眼看，别人脸上滑滑的，羡慕鼠了[星星眼],上海,男,2023-08-16 19:35:42,1,True
2,快试试博乐达刷酸姐妹！你一样可以拥有好皮肤,湖南,,2023-08-21 14:39:15,0,False
2,油痘肌水杨酸+a真的打败一切痘肌问题！我就是这么用的，但是我是耐受的，主要是痘印痘痘、粉刺闭口都得到了改善，现在皮肤比之前好了很多哈哈哈,上海,,2023-08-16 19:35:37,1,True
2,额头好多闭口油脂粒下去又长出来，这个水杨酸棉棒可以祛不[撇嘴],北京,女,2023-08-16 19:35:37,1,True
2,可以的,湖南,,2023-08-31 15:09:55,0,False
2,大概用多久能够去痘印啊？太想要脸上光光的感觉了，一盒能用一个月吗？,广东,女,2023-08-16 19:35:10,1,True
2,坚持用几次 用对方式时间 很快的！,湖南,,2023-08-21 14:37:17,0,False
2,这个浓度配比我还挺心动的，听说复合酸比单一酸更温和，而且效果还是叠加的？？,北京,女,2023-08-16 19:34:57,1,True
2,是的宝贝,湖南,,2023-08-21 14:38:36,0,False
2,用过了，刷完洗完脸滑滑的，皮肤确实有变化，不过我没有连着用，中间隔好长一段时间，只有皮肤状态特别差的时候才用,四川,,2023-08-16 19:35:22,0,True
2,那痘痘已经有白点的是挤了再用，还是就直接用？,北京,男,2023-08-16 19:35:13,0,True
2,千万不要挤！让酸催发它 自然爆！,湖南,,2023-08-21 14:36:39,0,False
2,我想问一下，敷完后，清水洗掉，可以用玫瑰纯露补水、芦荟胶和维E做护理，这些措施够吗？还是说，出门还需要防晒霜？,四川,男,2023-08-16 19:35:35,0,True
2,刷完酸一定要做好防晒哦,湖南,,2023-08-31 15:10:12,0,False
1,[星星眼]同款！！湿敷是真的绝，现在的怼脸素颜状态我是真满意！,广西,男,2023-06-01 16:22:44,4,True
1,它家这个水湿敷确实牛，之前普普通通用还觉得无功无过，结果湿敷一次一整个惊喜！,广东,,2023-06-01 16:25:44,1,False
1,血泪教训，千万千万不要随便刷酸！！我原来是基本不长痘不长黑头闭口也没有，毛孔都是特别细腻，真的经常有人问我怎么护肤，皮肤怎么这么好。直到有一天，我冒出了两三颗闭口，我当时并不知道自己是敏感肌，我有病去刷酸，又轻易相信说非常温和可以全脸用，这下可好了，全脸过敏，不仅毛囊炎还长痤疮，足足五个月，我的脸才好，已经回不去当初的脸了，现在的脸泛红，还会瘙痒，稍微不注意又会复发,北京,女,2023-06-01 16:35:19,1,True
1,只要我近视，我眼里的自己就是zhui美的！[妙啊][妙啊][妙啊],北京,,2023-06-01 14:43:54,1,True
1,这个精华水湿敷真的还不错 特别是我这种戴口罩就容易闷痘闷闭口的，一周坚持两三次湿敷都能看到闭口消退了些！对了推荐用尤妮佳的化妆棉，会比较省水一点哈哈哈哈,上海,,2023-06-01 13:59:55,1,True
1,孕妇可以用吗,广东,,2023-08-12 08:34:26,0,True
1,"谷雨这个新一代光感水，我仔细研究了一下成分！好家伙！
① 90%+ 高纯水溶性光甘草定，焕亮肌肤；
②麦角硫因＋绿茶精粹，抗氧化；
③稳定型乙基维C，去黄...",未知,,2023-06-02 19:22:41,0,True
1,没湿敷过。但是每天晚上用，脸色有好很多，不至于黄黄的[星星眼],上海,,2023-06-02 18:43:13,0,True
1,已经用了将近一瓶，啥用没有[辣眼睛][辣眼睛][辣眼睛]不知道要不要继续用下去[吃瓜][吃瓜][吃瓜],上海,男,2023-06-02 18:28:27,0,True
1,皮肤状态稳定其实是最好的啦 想要效果很出众的话 还是要尝试一下强功效型的护肤品,上海,,2023-06-02 19:25:43,0,False
1,这个爽肤水用起来还挺清爽的，我用我对象的卸妆棉，在脸上一敷打游戏就行了,北京,男,2023-06-02 15:02:39,0,True
1,熬夜确实很伤气色，睡饱了气色就好了很多，一些小痘痘也没了[吃瓜],广东,,2023-06-02 15:03:57,0,True
1,我是敏感肌，这个用起来温和吗？[思考][思考][思考],北京,,2023-06-02 14:49:56,0,True
1,我也是敏感肌！温和的,上海,,2023-06-02 16:07:18,0,False
1,之前就用过它家的水，脸边两侧老是长痘，每天擦，不说完全消失，但是变淡了很多，现在是又升级了吗,上海,,2023-06-02 14:47:55,0,True
1,升级了！现在是2.0版本,上海,,2023-06-02 16:07:04,0,False
1,我是一个城墙油皮，但是因为一些事儿心里出现了点儿问题，导致肝不太好。然后现在脸上起了痤疮，去三甲医院看的哟，医生给开了阿达帕林什么都没说，一点儿医嘱都没告诉我呢[笑]然后硬生生刷了半年的阿达帕林，从城墙皮变成了干敏皮。活生生把我从一个油皮变成了干皮，城墙皮变成了敏感肌[无语]刷酸需谨慎的姐妹们,北京,,2023-06-02 14:26:14,0,True
1,我刚刚买完了悦诗风吟的 用了三天然后爆痘了 而且脸红[无语],上海,,2023-06-01 22:39:35,0,True
1,早睡早起是个宝！一切烦恼解决了！  但是就是你我做不到![大笑][大笑][大笑],广东,,2023-06-01 18:33:13,0,True
1,大实话哈哈哈哈哈哈,上海,,2023-06-01 22:51:08,0,False
1,怎么我只要晚上睡前擦面霜的第二天醒来就能看到闭口变多？？,北京,女,2023-06-01 17:31:41,0,True
1,可能是太厚重了 油多闷着了,上海,,2023-06-01 22:51:30,0,False
1,我是去公立医院刷的，果酸换肤，医生会给你看用什么浓度的合适，反应到一定程度就要中和掉，还要敷修护面膜，用冰袋敷脸，自己刷肯定做不到这么有数，真诚的劝各位姐妹们去正规医院里刷酸。我是真的改善了很多，嘿嘿。,北京,,2023-06-01 17:21:32,0,True
1,顶顶！想去刷酸的 听皮肤科医生的,上海,,2023-06-02 16:07:40,0,False
1,刷酸一个月，阿达帕林，我涂脸上就感觉痛痛的  我好想裂开……,北京,,2023-06-01 17:15:36,0,True
1,阿达帕林最好是问医生怎么用,上海,,2023-06-01 22:51:48,0,False
1,姐妹们！戒辣鸡食品和规律的作息真的很重要！！！放假回家胡吃海塞天天熬夜，本来脸上没痘痘闭口的，就十几天长了一脸[大哭]现在回学校，不吃啥垃圾食品，也没啥玩的，就天天早睡早起加跑步，才五天痘痘闭口都快没了[偷笑],广东,,2023-06-01 17:10:52,0,True
1,up，我的大臂和后背上部都有这样的粉刺，去医院也是说角质巴拉巴拉的，怎么办呢,广东,,2023-06-01 16:57:36,0,True
1,身上的话可以用一点果酸 因为皮肤比较耐,上海,,2023-06-01 22:52:13,0,False
2,[星星眼]同款！！湿敷是真的绝，现在的怼脸素颜状态我是真满意！,广西,男,2023-06-01 16:22:44,4,True
2,它家这个水湿敷确实牛，之前普普通通用还觉得无功无过，结果湿敷一次一整个惊喜！,广东,,2023-06-01 16:25:44,1,False
2,血泪教训，千万千万不要随便刷酸！！我原来是基本不长痘不长黑头闭口也没有，毛孔都是特别细腻，真的经常有人问我怎么护肤，皮肤怎么这么好。直到有一天，我冒出了两三颗闭口，我当时并不知道自己是敏感肌，我有病去刷酸，又轻易相信说非常温和可以全脸用，这下可好了，全脸过敏，不仅毛囊炎还长痤疮，足足五个月，我的脸才好，已经回不去当初的脸了，现在的脸泛红，还会瘙痒，稍微不注意又会复发,北京,女,2023-06-01 16:35:19,1,True
2,只要我近视，我眼里的自己就是zhui美的！[妙啊][妙啊][妙啊],北京,,2023-06-01 14:43:54,1,True
2,这个精华水湿敷真的还不错 特别是我这种戴口罩就容易闷痘闷闭口的，一周坚持两三次湿敷都能看到闭口消退了些！对了推荐用尤妮佳的化妆棉，会比较省水一点哈哈哈哈,上海,,2023-06-01 13:59:55,1,True
2,孕妇可以用吗,广东,,2023-08-12 08:34:26,0,True
2,"谷雨这个新一代光感水，我仔细研究了一下成分！好家伙！
① 90%+ 高纯水溶性光甘草定，焕亮肌肤；
②麦角硫因＋绿茶精粹，抗氧化；
③稳定型乙基维C，去黄...",未知,,2023-06-02 19:22:41,0,True
2,没湿敷过。但是每天晚上用，脸色有好很多，不至于黄黄的[星星眼],上海,,2023-06-02 18:43:13,0,True
2,已经用了将近一瓶，啥用没有[辣眼睛][辣眼睛][辣眼睛]不知道要不要继续用下去[吃瓜][吃瓜][吃瓜],上海,男,2023-06-02 18:28:27,0,True
2,皮肤状态稳定其实是最好的啦 想要效果很出众的话 还是要尝试一下强功效型的护肤品,上海,,2023-06-02 19:25:43,0,False
2,这个爽肤水用起来还挺清爽的，我用我对象的卸妆棉，在脸上一敷打游戏就行了,北京,男,2023-06-02 15:02:39,0,True
2,熬夜确实很伤气色，睡饱了气色就好了很多，一些小痘痘也没了[吃瓜],广东,,2023-06-02 15:03:57,0,True
2,我是敏感肌，这个用起来温和吗？[思考][思考][思考],北京,,2023-06-02 14:49:56,0,True
2,我也是敏感肌！温和的,上海,,2023-06-02 16:07:18,0,False
2,之前就用过它家的水，脸边两侧老是长痘，每天擦，不说完全消失，但是变淡了很多，现在是又升级了吗,上海,,2023-06-02 14:47:55,0,True
2,升级了！现在是2.0版本,上海,,2023-06-02 16:07:04,0,False
2,我是一个城墙油皮，但是因为一些事儿心里出现了点儿问题，导致肝不太好。然后现在脸上起了痤疮，去三甲医院看的哟，医生给开了阿达帕林什么都没说，一点儿医嘱都没告诉我呢[笑]然后硬生生刷了半年的阿达帕林，从城墙皮变成了干敏皮。活生生把我从一个油皮变成了干皮，城墙皮变成了敏感肌[无语]刷酸需谨慎的姐妹们,北京,,2023-06-02 14:26:14,0,True
2,我刚刚买完了悦诗风吟的 用了三天然后爆痘了 而且脸红[无语],上海,,2023-06-01 22:39:35,0,True
2,早睡早起是个宝！一切烦恼解决了！  但是就是你我做不到![大笑][大笑][大笑],广东,,2023-06-01 18:33:13,0,True
2,大实话哈哈哈哈哈哈,上海,,2023-06-01 22:51:08,0,False
2,怎么我只要晚上睡前擦面霜的第二天醒来就能看到闭口变多？？,北京,女,2023-06-01 17:31:41,0,True
2,可能是太厚重了 油多闷着了,上海,,2023-06-01 22:51:30,0,False
2,我是去公立医院刷的，果酸换肤，医生会给你看用什么浓度的合适，反应到一定程度就要中和掉，还要敷修护面膜，用冰袋敷脸，自己刷肯定做不到这么有数，真诚的劝各位姐妹们去正规医院里刷酸。我是真的改善了很多，嘿嘿。,北京,,2023-06-01 17:21:32,0,True
2,顶顶！想去刷酸的 听皮肤科医生的,上海,,2023-06-02 16:07:40,0,False
2,刷酸一个月，阿达帕林，我涂脸上就感觉痛痛的  我好想裂开……,北京,,2023-06-01 17:15:36,0,True
2,阿达帕林最好是问医生怎么用,上海,,2023-06-01 22:51:48,0,False
2,姐妹们！戒辣鸡食品和规律的作息真的很重要！！！放假回家胡吃海塞天天熬夜，本来脸上没痘痘闭口的，就十几天长了一脸[大哭]现在回学校，不吃啥垃圾食品，也没啥玩的，就天天早睡早起加跑步，才五天痘痘闭口都快没了[偷笑],广东,,2023-06-01 17:10:52,0,True
2,up，我的大臂和后背上部都有这样的粉刺，去医院也是说角质巴拉巴拉的，怎么办呢,广东,,2023-06-01 16:57:36,0,True
2,身上的话可以用一点果酸 因为皮肤比较耐,上海,,2023-06-01 22:52:13,0,False
3,实不相瞒，我额头上的闭口真的是被我妈用针挑出来的[tv_doge][tv_doge][tv_doge],北京,女,2023-06-01 16:43:26,0,True
3,好痛。。。,上海,,2023-06-01 22:52:22,0,False
3,给up补充几点：1.闭口好之前都戒糖，不要戒淀粉主食，就把垃圾食品全部戒掉；2.卸妆一定要仔细，一定要用洗面奶，发际线也不要疏漏，粉底和洗面奶都不要有一点残留； 3.饮食方面多补充“锌”的食物帮助控油。（茄子 南瓜 白菜） 4. 作息饮食规律很有用，多运动多排汗，加强代谢,北京,男,2023-06-01 16:43:08,0,True
3,学生党咋办[笑哭]啥护肤品都没用，不仅长闭口，也有很多痘，不是那种白白的很多都是挤出来黄黄的有啥好办法嘛[大哭],上海,女,2023-06-01 16:37:48,0,True
3,痘痘多最好是去看一趟皮肤科啦,上海,,2023-06-01 22:53:14,0,False
3,我以前上夜班各种作息不规律 每天化妆很少长痘  回老家后不化妆 作息规律 但是却长了一脸痘 全身性的长 大面积的长 我真的不知道原因 每年只要回老家就长,上海,,2023-06-01 16:18:06,0,True
3,我去年因为额头爆了很多粉刺买了怡思丁的酸，没做好功课，整个额头又爆痘又红！！刷酸真的要好好做功课的！！！新手慎用！血泪的教训[tv_流泪][tv_流泪][tv_流泪],北京,女,2023-06-01 16:15:24,0,True
3,刷酸真的很看技术[灵魂出窍],上海,,2023-06-01 22:54:09,0,False
3,我一上理科课就喜欢扣额头上的闭口哈哈哈哈[笑哭],北京,,2023-06-01 16:13:41,0,True
3,我想事情的时候也爱抠[笑哭],上海,,2023-06-01 22:54:24,0,False
3,27岁之前皮肤好得不行，27岁之后一熬夜就长闭口，呜呜呜呜,北京,,2023-06-01 15:54:41,0,True
3,脸上一直好多红肿痘痘，一个没好又长几个，脸上没有什么光滑的地方了[大哭][大哭],北京,,2023-06-01 15:46:27,0,True
3,up学生党没啥钱，买柠檬挤汁兑一些海盐和水可以刷酸吗，浓度应该不会很高我觉着,北京,男,2023-06-01 15:37:50,0,True
3,呃 这个我很难评,上海,,2023-06-01 22:54:42,0,False
3,这个是每天都需要敷么，还是说隔几天敷一次就可以了,广东,女,2023-06-01 15:36:35,0,True
3,我隔一天一敷 试了一周 开始爆痘了我觉得是我太频繁了,辽宁,女,2023-08-21 23:40:03,0,False
3,一周三次就好了,上海,,2023-06-01 22:54:48,0,False
3,这个控油效果也是可以的，最近长时间对着电脑脸上出油都少了很多，我有的时候都是变干活边湿敷，敷一会直接拿掉就可以了，也不耽误事,北京,,2023-06-01 15:34:40,0,True
3,干皮可以吗！脸上的斑好了就一直小心谨慎，怕伤到皮肤,北京,,2023-06-01 15:21:27,0,True
3,可以的 这个还可以提亮 有斑点的也适合,上海,,2023-06-01 22:55:08,0,False
