评论页码,评论内容,IP属地,性别,评论时间,点赞数,主评论
153,对呀对呀。但是这不是你一顿旋三十个苹果的理由啊喂！,内蒙古,男,2023-09-07 17:13:40,0,True
153,不如华为，遥遥领先！,湖南,,2023-09-07 17:04:30,0,True
153,一天一个苹果，医生远离我,黑龙江,女,2023-09-07 17:04:58,0,True
153,一天一苹果，医生远离我[doge],甘肃,,2023-09-07 17:01:43,0,True
153,连续一直只吃苹果你马上就会和素食网红有同款下场了[doge],湖北,,2023-09-07 16:54:50,0,True
153,如果你连续吃30天的苹果，那你就会得到一个连续吃30天苹果的成就,上海,,2023-09-07 16:54:53,0,True
153,你就是照着中国居民营养膳食金字塔吃，也没法保证你能脱胎换骨，食品营养学只能告诉你一种相对健康的生活方式，而不是靠简单的食疗羽化成仙( ´_ゝ｀),湖南,,2023-09-07 16:45:48,0,True
153,现在的苹果真的很难吃,安徽,,2023-09-07 16:38:56,0,True
153,医生将会无法靠近你，一旦到某个距离，他就会被一股神秘力量推走。,河北,男,2023-09-07 16:31:06,0,True
154,@AI视频小助理 总结,浙江,,2023-09-07 16:28:36,0,True
154,喝苹果醋呢,江苏,,2023-09-07 16:25:59,0,True
154,我会过敏而死😨,天津,女,2023-09-07 16:24:45,0,True
154,"苹果有的  其他水果也都有  
另外，一吃苹果就拉稀[怪我咯]",河南,,2023-09-07 16:21:15,0,True
154,我也不喜欢吃苹果，因为大部分苹果都是带点酸涩的，而且苹果咬起来赢,江西,男,2023-09-07 16:22:35,0,True
154,会变异成苹果星人[doge],山东,男,2023-09-07 16:18:59,0,True
154,一天一苹果（）,海南,,2023-09-07 16:16:50,0,True
154,买苹果的吗？,广西,男,2023-09-07 16:09:34,0,True
154,素食主义者 只吃蔬菜水果 最后死于饥饿,浙江,男,2023-09-07 16:09:24,0,True
154,可惜苹果太涩口了，不怎么爱吃,河北,,2023-09-07 15:54:08,0,True
154,这就去买苹果吃[doge],广东,,2023-09-07 15:41:21,0,True
154,也不是每天都得吃苹果，苹果确实不错，但是又不是什么灵丹妙药，想要达到视频里的那些效果，坚持吃水果就行，不只是苹果，效果比只吃🍎还强,河北,,2023-09-07 15:42:49,0,True
154,an apple a day keeps a doctor away[doge],江苏,男,2023-09-07 15:26:19,0,True
154,没有什么大量的维生素c，哪有大量的[笑哭],江苏,,2023-09-07 15:17:25,0,True
154,是真的有奇效 我吃了100个苹果 现在已凝成元婴了,广东,,2023-09-07 15:14:19,0,True
154,不太行啊，我吃了七天就洗经伐髓了，半个月已经结了两颗金丹了，再吃半个月应该能到化神期了[吃瓜]可能是产地问题吧,江西,男,2023-09-07 15:12:08,0,True
154,专家营销手段，指引市场,广东,,2023-09-07 15:10:34,0,True
154,还是多运动比较好,河南,,2023-09-07 14:57:04,0,True
154,每天一苹果，医生远离我[doge],广东,男,2023-09-07 14:56:54,0,True
154,视频金主，苹果专业户,湖北,男,2023-09-07 14:54:34,0,True
155,连续三十天持续一个月???,浙江,男,2023-09-07 14:47:31,0,True
155,每天早上一苹果，烦恼远离我[doge],安徽,男,2023-09-07 14:42:58,0,True
155,水果之王,浙江,,2023-09-07 14:28:57,0,True
155,苹果滞销，帮帮我们,黑龙江,男,2023-09-07 14:28:17,0,True
155,每个人都这样吃 医生不就失业了！,四川,女,2023-09-07 14:23:06,0,True
155,橱窗怎么没挂苹果链接啊,安徽,女,2023-09-07 14:21:07,0,True
155,苹果如果真有这么神奇那为什么还要开药呢,湖南,,2023-09-07 14:16:00,0,True
155,"没什么用，据说这个说法是因为当年苹果滞销，呼籲的说法，没什么科学依据，苹果营养也不怎么高。
或许有清洁口腔的作用吧",福建,,2023-09-07 14:14:03,0,True
155,苹果越吃越饿是真的,内蒙古,男,2023-09-07 14:09:04,0,True
155,我吃苹果爆痘,北京,男,2023-09-07 14:02:46,0,True
155,说得好像不是苹果是人参果[吃瓜],黑龙江,男,2023-09-07 13:43:10,0,True
155,听说吃多了，精华也带果味[doge]，不知道真假,上海,男,2023-09-07 13:40:37,0,True
155,每天一个苹果，拿不到博士学位,甘肃,男,2023-09-07 13:15:43,0,True
155,是不是苹果滞销了？！[doge],山东,,2023-09-07 13:08:14,0,True
155,苹果滞销，帮帮我们,河南,,2023-09-07 12:56:26,0,True
155,脆苹果我吃了肚子不舒服也不爱吃，喜欢吃沙苹果,福建,男,2023-09-07 12:50:27,0,True
155,连续吃一百天，就长生不老了,山西,男,2023-09-07 12:35:01,0,True
155,[鹿乃桜帆_呆呆][鹿乃桜帆_呆呆],山东,,2023-09-07 12:16:36,0,True
155,苹果为什么这么贵,上海,,2023-09-07 12:05:23,0,True
155,我高中时连续吃了两三年也没见有啥变化…,河北,女,2023-09-07 12:04:30,0,True
156,苹果核剧毒[doge],山东,男,2023-09-07 12:04:26,0,True
156,苹果太硬了，不想吃,河北,,2023-09-07 12:00:35,0,True
156,如果你连续吃36500天苹果，就能活到100岁,河北,男,2023-09-07 12:00:33,0,True
156,不用一个月，第三天就会因为没有吸收肉类，在工地干活时连砖都搬不动,,,2023-09-07 11:58:53,0,True
156,牙不好，吃苹果难受,广东,男,2023-09-07 11:45:56,0,True
156,我吃完苹果，感觉肚子特别酸饿，特别想吃东西,广东,男,2023-09-07 11:47:19,0,True
156,是只吃苹果，还是每天吃个苹果就行,安徽,,2023-09-07 11:45:38,0,True
156,一天吃2吨，相当于你连续吃一年[tv_doge],青海,男,2023-09-07 11:41:12,0,True
156,我吃苹果拉肚子,浙江,,2023-09-07 11:24:34,0,True
156,我家天天吃苹果，也没见怎么样！就还行吧！,河北,女,2023-09-07 11:06:33,0,True
156,吃苹果恶心想吐什么原因，一直都是这样,山东,,2023-09-07 11:05:10,0,True
156,现在是物质丰富的时代了。现在的人个个营养过剩。没必要专门去吃什么。要考虑的是要少吃些什么。,广东,,2023-09-07 10:57:49,0,True
156,连续三十天吃汉堡会怎么样,江苏,,2023-09-07 10:46:56,0,True
156,苹果 香蕉   我最爱吃了,北京,男,2023-09-07 10:26:09,0,True
156,我一天三个苹果，都吃了快一年了。。。早餐后一个，午餐后一个，晚餐后一个，白天馋了有的时候也吃,黑龙江,男,2023-09-07 10:20:35,0,True
156,我只爱吃香蕉苹果。大部分苹果太脆了，不爱吃。,山西,男,2023-09-07 10:12:53,0,True
156,之前饿肚子别人给了我一个苹果，吃完苹果差点给我饿死。妈的钻心的饿[笑],福建,,2023-09-07 09:58:25,0,True
156,连续吃30天，苹果涨价了，二道贩子乐的美汁汁,辽宁,,2023-09-07 09:38:50,0,True
156,不爱吃苹果，原来那么多好处[捂脸][捂脸],广东,男,2023-09-07 09:28:01,0,True
156,666,浙江,,2023-09-07 12:51:16,0,False
156,吃蔬菜效果比吃水果大又好,湖北,男,2023-09-07 09:25:52,0,True
157,人家说的是三十天  吃苹果  不是只吃苹果 ok?,河北,,2023-09-07 08:51:38,0,True
157,第三十天，连人带盒不到五斤,黑龙江,,2023-09-07 08:51:42,0,True
157,吃完30天苹果，你会发现你买了30天苹果,江苏,男,2023-09-07 08:26:12,0,True
157,一日一苹果，医生远离我[doge],广东,男,2023-09-07 07:59:44,0,True
157,我有一次一口气吃了十几个苹果，拉了很多宿便，到最后拉出了干净的苹果味粑粑,广西,,2023-09-07 07:45:54,0,True
157,吃苹果过敏，针不戳[doge],云南,男,2023-09-07 07:34:42,0,True
157,吃100天能筑基吗[无语],河南,男,2023-09-07 07:05:52,0,True
157,不会得糖尿病吗[doge],安徽,,2023-09-07 06:36:44,0,True
157,屁事没有,天津,,2023-09-07 06:31:00,0,True
157,早上吃苹果太饿了,贵州,男,2023-09-07 06:15:33,0,True
157,苹果永远不会滞销因为现在就剩老头在种了，早早晚晚得靠进口。,山东,,2023-09-07 06:03:03,0,True
157,吃不了苹果，咬一口牙齿就酸了,广东,,2023-09-07 03:36:15,0,True
157,中医西医都指向的优点就是好,广东,,2023-09-07 03:22:22,0,True
157,看来增肥不能吃苹果,江苏,,2023-09-07 03:19:28,0,True
157,牙口不好。一吃苹果就出血,上海,男,2023-09-07 03:07:19,0,True
157,一天一苹果，一医生阎王远离我,陕西,男,2023-09-07 02:55:15,0,True
157,我就是苹果没断过，很喜欢这种酸甜脆的水果，而且果香也是我中意的,四川,男,2023-09-07 02:14:43,0,True
157,真的假的，一会我百度一下[无语][无语][无语],广东,男,2023-09-07 02:15:22,0,True
157,省流 多吃苹果,河北,,2023-09-07 02:05:51,0,True
157,少吃油腻，辛辣就行,江苏,,2023-09-07 01:47:31,0,True
158,其实把苹果换成其他水果也成立[喜极而泣],云南,,2023-09-07 01:47:08,0,True
158,你说得对，但是苹果8块钱一斤，两个就要8块,广东,,2023-09-07 01:33:02,0,True
158,没有什么用处[吃瓜]，作息和均衡膳食最为关键。,广西,男,2023-09-07 01:23:38,0,True
158,咋的，UP家苹果滞销啦?,云南,男,2023-09-07 01:08:36,0,True
158,我饿了，吃10个苹果都不饱,安徽,,2023-09-07 00:15:14,0,True
158,吃多了胃疼，牙也疼[笑哭],陕西,,2023-09-07 00:10:53,0,True
158,这不全是好处吗？开头放个那么吓人的动画干啥？,辽宁,,2023-09-07 00:10:41,0,True
158,想天天吃苹果  没那么多资本啊 几天吃一次还行,河南,,2023-09-07 00:11:17,0,True
158,如果这样，苹果应该卖得比榴莲贵[doge],广东,男,2023-09-07 00:05:27,0,True
158,懂了，以后一日三餐只吃苹果,辽宁,,2023-09-06 23:55:29,0,True
158,我只吃芒果🥭,广东,,2023-09-06 23:43:22,0,True
158,会使血糖增高，别听这种视频,陕西,,2023-09-06 23:16:47,0,True
158,一天一苹果医生远离我,安徽,,2023-09-06 23:11:28,0,True
158,我去年寒假在家，一个月吃了50斤苹果，饭正常吃，开学的时候就是胖了一斤多[微笑],山东,男,2023-09-06 23:05:41,0,True
158,吃苹果想吐是什么原因 我吃苹果和梨这种都想吐,辽宁,男,2023-09-06 22:55:30,0,True
158,为什么感觉吃完苹果更饿了？[辣眼睛],湖南,,2023-09-06 22:42:55,0,True
158,明天苹果涨价了,海南,,2023-09-06 22:35:30,0,True
158,别说了，先买我的茶叶我再买你的苹果[doge],广东,,2023-09-06 22:28:23,0,True
158,早上吃了半个苹果，直接导致食物中毒,安徽,男,2023-09-06 22:27:48,0,True
158,苹果做酱好吃 直接吃容易腻,山西,,2023-09-06 22:24:19,0,True
159,我同事的女儿减肥不吃饭，现在20多岁跟大头娃娃似的身材，白幼瘦的思想在不少年轻人心里种下种子了,内蒙古,男,2023-09-06 22:23:53,0,True
159,多吃水果对身体只有坏处，山里老人水果都没吃什么，人家大部分山里的寿命都比城市普通寿命高，别问为什么,江西,,2023-09-06 22:15:19,0,True
159,回复 @secretiq :你去了就会发现.7.80岁的老奶奶上山健步如飞….我还没走几分钟气喘吁吁….,湖北,男,2023-09-07 10:40:26,0,False
159,为什么啊,广东,,2023-09-07 00:05:13,0,False
159,我记得有年过年，我爸妈单位都发了一箱苹果，我姑到我家拜年也送了箱苹果。。。然后我一个人在寒假期间干掉了其中两箱，直到现在看到苹果都想吐[疑惑],江西,男,2023-09-06 22:13:35,0,True
159,你会发现你不想吃苹果了，你会想吃香蕉桃子橙子其他水果[脱单doge],江苏,,2023-09-06 22:11:24,0,True
159,方圆300里没有医生[doge],江西,男,2023-09-06 22:08:44,0,True
159,空腹血糖受损 不敢吃 之前一吃甜食水果就感觉齁得慌 现在在拼命降血糖,山东,男,2023-09-06 22:05:06,0,True
159,胃疼好痛,广西,男,2023-09-06 22:04:25,0,True
159,我的肠胃不适合苹果和梨一起吃 吃完直接拉肚子 单独吃就没这问题,山东,,2023-09-06 22:01:57,0,True
159,苹果滞销了？,广西,,2023-09-06 22:00:45,0,True
159,一斤六块[辣眼睛],四川,,2023-09-06 21:59:20,0,True
159,吃屎啥结果，很好奇 有先驱者吗？,安徽,,2023-09-06 21:58:41,0,True
159,我怎么觉得苹果越吃越饿,四川,,2023-09-06 21:58:37,0,True
159,洗髓丹吗,安徽,,2023-09-06 21:57:17,0,True
159,苹果滞销，帮帮我们[微笑][微笑],广东,女,2023-09-06 21:57:11,0,True
159,第三十天获得糖尿病[吃瓜],辽宁,,2023-09-06 21:53:55,0,True
159,靠近苹果核的地方别吃,山东,男,2023-09-06 21:51:50,0,True
159,比中医还神奇呢,江苏,,2023-09-06 21:50:57,0,True
159,苹果难吃，现在卖不掉了吗？,四川,男,2023-09-06 21:49:17,0,True
159,确实帮助排便,湖南,,2023-09-06 21:37:22,0,True
159,这是推销苹果的吧[doge],四川,,2023-09-06 21:17:18,0,True
160,是打算开始卖苹果吗？,湖南,,2023-09-06 20:57:42,0,True
160,第一百天，你得了糖尿病[吃瓜],河北,,2023-09-06 20:52:13,0,True
160,苹果多贵啊[怪我咯],广东,男,2023-09-06 20:14:26,0,True
160,就这，居然没有,浙江,,2023-09-06 19:55:32,0,True
160,吃了会很羞耻，蛇说的,湖南,,2023-09-25 01:50:03,0,True
160,然后开始低血糖，,河北,,2023-09-16 21:13:47,0,True
160,我都吃了几年了,陕西,,2023-09-21 22:21:25,0,True
160,我为什么吃苹果会胃疼胃酸,安徽,男,2023-09-16 21:33:39,0,True
160,今年苹果便宜的6块一斤，是去年三倍。,河北,男,2023-09-09 08:30:08,0,True
160,苹果越吃越饿,江西,,2023-09-21 06:49:12,0,True
160,早吃金 午吃银 晚吃铜,广东,,2023-09-12 17:08:12,0,True
160,长时间不吃碳水身体扛得住？,陕西,男,2023-09-06 21:02:14,77,True
160,人家是让你天天苹果，不是让你顿顿拿苹果当主食。,湖北,男,2023-09-06 21:33:07,61,False
160,顶级理解[笑哭],河南,男,2023-09-06 21:33:46,11,False
160,有没有可能只是让你每天都要吃一个苹果，而不是每天只吃苹果[笑哭],广东,,2023-09-06 21:49:46,7,False
160,咖喱味的苹果,云南,男,2023-09-23 17:53:02,0,True
160,苹果批发商？,江苏,,2023-09-22 20:42:37,0,True
160,第六十天你吃不起了，经销商涨价了，而你习惯养成了,浙江,,2023-09-22 14:46:53,0,True
160,拉倒吧，我每天吃，吃了几十年，也没看到皮肤好啊！而且我还几乎不吃辣椒。我姐姐基本不吃水果，无辣不欢，专喜欢吃辣的，香的，皮肤好的很。,江西,,2023-09-16 22:07:43,0,True
160,苹果滞销，帮帮我们。[doge],四川,,2023-09-12 18:59:58,0,True
160,会发现钱包少了一点,江苏,男,2023-09-25 15:36:32,0,True
160,苹果又叫林檎，所以你们懂得的连续吃114天会。。。,上海,,2023-09-24 18:53:28,0,True
160,你以为苹果是仙丹吗？如果真的只吃苹果就那么好，早就一天三餐苹果了，而且苹果也会变成天价食物。所以吹得太过了,广东,男,2023-09-16 17:16:05,0,True
161,"可乐是药吃多了对身体好[抠鼻]
吃猪油不好，吃花生油，那些好[抠鼻]
吃西药好，有效果[抠鼻]
水果王榴莲不是吹的[抠鼻]
总之贵的都是好的[doge]",重庆,,2023-09-15 22:21:14,0,True
161,尊独家都？[女仆醒_？？？],江西,男,2023-09-15 16:23:49,0,True
161,苹果牙膏信号,,男,2023-09-13 09:58:56,0,True
161,苹果如果真那么厉害，那价格早天价了,云南,女,2023-09-12 20:38:26,0,True
161,我证明，我吃了二十多年苹果除了记忆力不怎么好以外其他的都可,北京,,2023-09-25 09:12:24,0,True
161,真的嘛？现在就去[有兽焉表情包_开心],河北,男,2023-09-15 16:17:56,0,True
161,笑死，如果你不把你链接发出来我就信了,广西,,2023-09-13 15:24:54,0,True
161,可我不喜欢吃苹果[妙啊],云南,男,2023-09-13 14:09:38,0,True
161,苹果又卖不动了？,四川,,2023-09-12 22:09:07,0,True
161,修仙必须吃苹果,江苏,男,2023-09-12 20:48:13,0,True
161,老人说过爱吃苹果女孩水灵 这个人视频只是夸大的夸大,河南,,2023-09-10 21:39:19,0,True
161,然后又可以熬夜了[doge][doge],江苏,,2023-09-22 15:14:22,0,True
161,每天一个苹果你去医院就会发现所有医生全跑了,吉林,女,2023-09-15 18:21:35,0,True
161,空腹不能吃饭，建议饱腹再吃[doge],江苏,男,2023-09-14 07:25:35,0,True
161,会吃腻,江苏,男,2023-09-13 21:05:44,0,True
161,省流:一天吃三十天的苹果，你的命运齿轮停止转动,山东,,2023-09-13 11:53:58,0,True
161,你说这些个优点，青椒也有，而且含糖量更低，你怎么不吃青椒[无语],浙江,男,2023-09-13 08:35:31,0,True
161,那我一天吃三十个，是不是直接[doge],广西,,2023-09-12 21:59:07,0,True
161,苹果必然没有柚子好啊,河北,男,2023-09-12 15:37:20,0,True
161,吃苹果胃里反白沫是什么原因啊,广东,,2023-09-12 11:20:57,0,True
162,你连续三十天吃苹果会让你吃三十天苹果,浙江,男,2023-09-11 00:27:13,0,True
162,我连续吃了10年苹果 已经结丹了,辽宁,男,2023-09-09 06:09:16,0,True
162,我信了,江西,,2023-09-14 08:20:48,0,True
162,以前苹果挺便宜的，现在各种花样出来，最低都要五六块了[呆][呆][呆],重庆,男,2023-09-14 04:03:49,0,True
162,一天一苹果医生远离我,山东,,2023-09-13 09:30:28,0,True
162,如果你连续30天吃苹果，你会发现你阳痿了,四川,,2023-09-13 09:27:59,0,True
162,仙丹,湖南,男,2023-09-13 07:21:24,0,True
162,小哥，买苹果吗？,广东,,2023-09-12 22:50:43,0,True
162,我吃了30天苹果，那么我就吃了30天苹果,河南,,2023-09-12 22:12:43,0,True
162,好的，已经从歌单开始改变了，先听一百遍小苹果[doge],宁夏,男,2023-09-12 17:02:36,0,True
162,饭前吃还是饭后吃,辽宁,,2023-09-09 20:34:03,0,True
162,会高血糖,江苏,,2023-09-24 16:46:00,0,True
162,[嗑瓜子]有时候烤肉店辣白菜吃完了就去买点苹果代替,四川,,2023-09-13 02:04:24,0,True
162,真的吗，我不信,上海,男,2023-09-12 21:46:27,0,True
162,农药残留超标了[笑哭][笑哭][笑哭],山西,,2023-09-12 16:14:40,0,True
162,真的吗，我网上马上下单了苹果[脱单doge],四川,男,2023-09-11 16:38:22,0,True
162,不好意思马上中秋了，苹果贼贵。好几块一斤。吃不起,江苏,男,2023-09-11 00:44:29,0,True
162,只吃苹果么,吉林,女,2023-09-10 20:08:33,0,True
162,原来是广告，我就奇怪怎么没广告标志,安徽,男,2023-09-20 20:42:47,0,True
162,世界上会消失30个医生[doge],浙江,女,2023-09-16 23:54:59,0,True
163,一天吃一个菠萝，很难吗？？,河北,,2023-09-16 21:13:10,0,True
163,你说的是每天吃一个苹果，还是说只吃苹果？[doge],湖北,男,2023-09-15 21:46:16,0,True
163,我一吃苹果就酸牙，还会牙齿敏感，我是没福气吃了,福建,,2023-09-13 12:51:10,0,True
163,啥都不会发生,四川,,2023-09-13 04:07:40,0,True
163,你确定吃的是苹果？,江苏,,2023-09-12 23:05:41,0,True
163,真的，我已经连续吃了1年了，现在元婴期,山西,男,2023-09-12 20:35:58,0,True
163,胃胀气和厌食能吃啥水果啊，胃镜也没查出个屁，寻思自己改改吧,上海,男,2023-09-12 17:23:59,0,True
163,遥遥领先,辽宁,,2023-09-12 10:32:56,0,True
163,省流:买苹果的[doge],宁夏,男,2023-09-12 00:34:27,0,True
163,苹果低热量，哈哈哈，太牛比了哦,广东,男,2023-09-09 21:03:25,0,True
163,链接呢，上链接[doge],陕西,男,2023-09-09 06:17:17,0,True
163,从现在开始，我就是果粉[doge],广东,,2023-09-25 23:34:36,0,True
163,一天一个呗，就是贵了一些[doge]，其实苹果挺好，确实有些作用，但你说每个人都有，不一定，前面的确实有，后面的，看你还能不能吸收吧,广西,,2023-09-24 16:29:08,0,True
163,以前有个女孩总是带苹果给我吃,江苏,,2023-09-24 13:46:12,0,True
163,当我没吃过？苹果🍎成仙丹了,天津,男,2023-09-24 04:40:01,0,True
163,真的吗，我不信[滑稽][滑稽][滑稽],河南,女,2023-09-15 18:49:58,0,True
163,懂了，苹果滞销了,福建,,2023-09-15 00:57:24,0,True
163,小时候没啥水果 冬天只有苹果和梨 每天晚上看着电视能吃四五个 还不算白天吃的 八十斤的笼子 一冬天十笼子过不了年就没了,新疆,,2023-09-14 21:36:48,0,True
163,以前的苹果很便宜，现在的苹果吃不起了,河南,,2023-09-13 20:46:17,0,True
163,你吃螺蛳粉[tv_斜眼笑],江苏,男,2023-09-13 00:07:10,0,True
164,十五分钟左右 这个事就让我忘了[小黄豆加减法_呜呜呜],浙江,,2023-09-12 21:53:55,0,True
164,我天天喝8杯开水，根本不会便秘[吃瓜],上海,男,2023-09-12 21:32:34,0,True
164,"图灵测试

小华为了考试早晨买了一杯小米粥喝，让黄飞鸿蒙题目中有几个苹果，但是郭麒麟刷牙选中华为的就是干净，速度快，每次只挤5g就够用。

我喜欢在大城市生活流浪地球不爆炸我就不退缩，平时也看看《东吴京剧》、《大战狼人》、《鸿蒙至尊》等经典电视剧。

我用中华为的就是便宜实惠，而且每次只用5g，我最喜欢的画家是达芬奇，尤其喜欢他的代表作佛罗伦萨画派蒙娜丽莎。

秦始皇派蒙恬还原神州十二对接并顺便一提瓦特改良了蒸汽机。
还有我特别喜欢飞艇，特别大白花花的，就是处理废烟花费有点多，不过还好，不是特别麻烦
这是船新版本，跟上时代的那种[doge]，加了俩词，你猜猜是哪个图灵测试(打扰了)

小华为了考试早晨买了一杯小米粥喝，让黄飞鸿蒙题目中有几个苹果，但是郭麒麟刷牙选中华为的就是干净，速度快，每次只挤5g就够用。

我喜欢在大城市生活流浪地球不爆炸我就不退缩，平时也看看《东吴京剧》、《大战狼人》、《鸿蒙至尊》等经典电视剧。

我用中华为的就是便宜实惠，而且每次只用5g，我最喜欢的画家是达芬奇，尤其喜欢他的代表作佛罗伦萨画派蒙娜丽莎。

秦始皇派蒙恬还原神州十二对接并顺便一提瓦特改良了蒸汽[脱单doge]",河北,,2023-09-12 20:51:51,0,True
164,上次戒烟视频也是这么说的,福建,,2023-09-12 16:49:09,0,True
164,我吃苹果的第一天晚上就坚持不住了，饿的前胸贴后背，👀冒✨,吉林,,2023-09-12 15:54:39,0,True
164,第31天发现，没钱买苹果🍎了[笑哭][笑哭][笑哭],辽宁,女,2023-09-11 18:22:13,0,True
164,不信，我吃了一个学期毛都没变天天上学吃一个也没见医生远离我[呆],河南,,2023-09-09 20:25:54,0,True
164,最低6块一斤，一个差不多半斤了,广东,男,2023-09-20 12:20:16,0,True
164,那我天天把苹果当饭吃，坚持吃一年，会不会嘎嘎精神,山东,男,2023-09-20 09:57:59,0,True
164,懂了，把30天的苹果一次性吃完，直接快速飞升。,贵州,男,2023-09-12 21:57:55,0,True
164,身体湿气加重[妙啊],河南,,2023-09-12 13:19:25,0,True
164,会跟不上爆鼠的节奏,广东,,2023-09-09 20:13:42,0,True
164,只喜欢吃青苹果[笑哭],四川,,2023-09-09 19:33:51,0,True
164,少吃苹果 买的外观完好的苹果霉心病警告,广西,,2023-09-26 05:14:26,0,True
164,每天一苹果，医生远离我,加拿大,,2023-09-26 04:46:29,0,True
164,苹果滞销了？,广西,,2023-09-26 01:06:45,0,True
164,视频同款，立即购买,湖北,男,2023-09-25 23:38:27,0,True
164,我三天能炫二十个苹果,广东,男,2023-09-20 23:06:07,0,True
164,科幻,湖北,,2023-09-16 17:31:26,0,True
164,那你还不如把世界上所有的食物都整来，每个来一点，这样你就不缺这个维生素那个维生素的了。,海南,,2023-09-15 01:04:05,0,True
165,我有胃病。吃一回苹果难受一次，小时候一天吃好几个[大哭],重庆,男,2023-09-14 10:32:34,0,True
165,原来如此于是我就点进去了，一看标题24瓶只需要18.99，哇贼便宜~~~加入购物车~~~额，原来7块一瓶啊，那这是一点优惠都没有哇,福建,男,2023-09-13 00:01:08,0,True
165,还是煮苹果好吃😋,山西,男,2023-09-12 23:58:41,0,True
165,噢 原来你卖苹果的[doge],湖北,男,2023-09-12 21:49:00,0,True
165,30天后余额变少了，苹果7块一斤,广西,男,2023-09-12 21:47:15,0,True
165,连续30天，会胃疼,广东,,2023-09-12 21:20:09,0,True
165,30天，我发现我的血糖超标了,天津,,2023-09-12 03:19:08,0,True
165,会饿[再见],湖南,男,2023-09-11 23:40:54,0,True
165,[doge]那我吃芒果，吃猕猴桃，吃火龙果，不是一个样子？重点是苹果吗？,江苏,男,2023-09-24 15:26:14,0,True
165,卖不动了,湖南,,2023-09-15 21:50:13,0,True
165,连续30天不吃不喝会发生什么！直接成仙了,广东,男,2023-09-15 08:12:37,0,True
165,胃坏了,江苏,,2023-09-12 23:49:42,0,True
165,烟台苹果，真滞销了，今年雨水太多，果子口感不好,山东,男,2023-09-12 21:30:58,0,True
165,买不起苹果的可以考虑买苹果手机[OK],山东,,2023-09-10 16:45:35,0,True
165,@省流侠Max,浙江,女,2023-09-10 16:41:15,0,True
165,"我减肥水果全靠一手苹果(也吃柚子和李子)
连续吃了两个月[辣眼睛]",广东,男,2023-09-20 04:26:39,0,True
165,晚上我吃过一个月的苹果，真的受不了。[笑哭],河南,男,2023-09-15 00:11:12,0,True
165,兄弟们。我已经成仙了,四川,,2023-09-13 20:35:00,0,True
165,怪不得当年牛顿不吃苹果[脱单doge][脱单doge],江苏,男,2023-09-13 15:26:13,0,True
165,苹果还没那么快腐烂，我们这边的砂糖橘，几天不吃就腐烂了，话说北方应该种不了砂糖橘吧？,广东,男,2023-09-13 10:06:01,0,True
166,空腹吃苹果  肚子痛😣,浙江,,2023-09-12 20:32:14,0,True
166,我小时候光吃苹果吃了半月，变胖了，,山东,,2023-09-12 20:25:03,0,True
166,不爱吃苹果和梨 硬的水果都不爱吃,江苏,,2023-09-12 19:48:38,0,True
166,吃不到一个月就会吃吐，根本坚持不到一个月,湖北,女,2023-09-12 18:25:14,0,True
166,有人吃过烟台机场32块一个的苹果吗？没舍得买,新疆,,2023-09-10 21:13:48,0,True
166,说得跟灵丹妙药一样。。。。,四川,男,2023-09-09 01:24:15,0,True
166,糖尿病少吃,云南,,2023-09-12 11:28:06,0,True
166,挑战一个月连续吃苹果籽[doge][支持],上海,男,2023-09-20 10:31:44,0,True
166,是啊，仿佛有了吃苹果那么一个借口，大家都得道升仙，超然世外了，,广东,,2023-09-17 02:05:42,0,True
166,医生会理你越来越远,山东,,2023-09-13 16:04:37,0,True
166,说的有点过分了，我吃了几年了，哪有说的这么玄乎，减肥更不要说了，锻炼才是正道,江苏,男,2023-09-13 15:57:31,0,True
166,好的苹果买好了，请问是饭前吃还是饭后吃？,辽宁,,2023-09-13 03:04:22,0,True
166,太贵了苹果,湖南,,2023-09-11 17:59:43,0,True
166,还别说，我连续吃了30天🍎，已经开了写轮眼了,广东,,2023-09-09 09:42:35,0,True
166,喜欢闻，不喜欢吃。口感不喜欢，很多年没吃了,江西,女,2023-09-09 06:35:00,0,True
166,苹果 对嚼苹果的声音过敏 一咬就起鸡皮疙瘩,湖北,男,2023-09-14 22:51:35,0,True
166,空腹吃苹果连续吃两个还是没有饱腹感必须吃饭必须吃米面饼子炒菜鸡鸭鱼肉……,陕西,,2023-09-13 04:46:11,0,True
166,这个NFC饮料能解锁共享单车吗,内蒙古,男,2023-09-12 23:48:26,0,True
166,选个小苹果四块，好一点的要五块到七块不等,安徽,,2023-09-12 20:50:23,0,True
166,我是大学生，可以送我一个苹果吗,重庆,,2023-09-12 18:38:23,0,True
167,我今天吃了5个半苹果快夸我    一天吃5个半会怎么样   我好饿啊    我真的好饿啊   还想吃[藏狐][藏狐][藏狐],辽宁,,2023-09-11 18:42:28,0,True
167,谢谢你帮我减肥了[再见],河南,,2023-09-08 20:47:15,2,True
167,回复 @攻城栗雪 :啊？,河南,,2023-09-16 00:10:48,0,False
167,谢谢你，饿了[微笑],黑龙江,男,2023-09-08 21:43:44,0,False
167,@独孤若瑜,山西,,2023-09-13 19:10:28,0,True
167,苹果是我吃自助餐前的开胃食物[呆],广东,男,2023-09-13 18:00:26,0,True
167,苹果真的对身体好处很多，但是奈何味道不好吃,山东,男,2023-09-13 04:00:09,0,True
